"StudyID" "SiteID" "SampleID" "NumSampled" "SamplingYear" "SamplingMonth" "NumberSizeSpectrumMethods" "SizeSpectrumMethod" "YaxisParameterType" "YaxisParameterTypeSpecification" "XaxisParameterType" "XaxisParameterTypeSpecification" "YaxisParameterUnit" "XaxisParameterUnit" "XaxisParameterUnitSpecification" "NumberSizeClasses" "SizeRangeMinimum" "SizeRangeMaximum" "Slope" "SlopeConfIntLow" "SlopeConfIntUp" "SlopeSD" "SlopeSE" "Intercept" "InterceptConfIntLow" "InterceptConfIntUp" "InterceptSD" "InterceptSE" "Linearity"
"StudyID_127" "SiteID_2957" "SampleID_6745" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.57 -1.87 -1.31 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2958" "SampleID_6746" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "126.980484" -2.144 -3.03 -1.259 NA 0.345 2.909 1.462 4.357 NA 0.563 0.863
"StudyID_127" "SiteID_2958" "SampleID_6747" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.571 -1.868 -1.314 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2959" "SampleID_6748" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "106.5349952" -1.793 -2.743 -0.844 NA 0.369 -0.025 -1.576 1.526 NA 0.603 0.79
"StudyID_127" "SiteID_2959" "SampleID_6749" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.571 -1.985 -1.23 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2960" "SampleID_6750" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "8588.164645" -2.195 -2.491 -1.9 NA 0.125 -0.294 -1.056 0.467 NA 0.322 0.975
"StudyID_127" "SiteID_2960" "SampleID_6751" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.572 -1.879 -1.307 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2961" "SampleID_6752" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "383.649409" -2.34 -3.142 -1.538 NA 0.339 0.379 -1.425 2.182 NA 0.763 0.853
"StudyID_127" "SiteID_2961" "SampleID_6753" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.574 -1.868 -1.319 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2962" "SampleID_6754" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "435.9147474" -2.267 -2.629 -1.905 NA 0.153 -0.181 -0.993 0.632 NA 0.344 0.965
"StudyID_127" "SiteID_2962" "SampleID_6755" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.575 -1.889 -1.305 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2963" "SampleID_6756" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "6" "1" "247.4786789" -2.049 -3.868 -0.23 NA 0.655 -1.329 -4.971 2.313 NA 1.312 0.637
"StudyID_127" "SiteID_2963" "SampleID_6757" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.578 -2.071 -1.186 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2964" "SampleID_6758" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "405.938974" -2.285 -2.799 -1.771 NA 0.218 -0.009 -1.165 1.148 NA 0.489 0.932
"StudyID_127" "SiteID_2964" "SampleID_6759" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.578 -1.887 -1.311 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2965" "SampleID_6760" 2 "2017" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "405" -2.13 -2.762 -1.499 NA 0.258 0.686 -0.764 2.136 NA 0.592 0.906
"StudyID_127" "SiteID_2965" "SampleID_6761" 2 "2017" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.579 -1.895 -1.307 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2966" "SampleID_6762" 2 "2017" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "341" -2.043 -2.8 -1.286 NA 0.309 0.226 -1.512 1.963 NA 0.71 0.859
"StudyID_127" "SiteID_2966" "SampleID_6763" 2 "2017" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.579 -1.911 -1.296 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2967" "SampleID_6764" 2 "2017" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "219" -1.792 -2.576 -1.008 NA 0.305 -0.362 -1.943 1.219 NA 0.615 0.848
"StudyID_127" "SiteID_2967" "SampleID_6765" 2 "2017" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.579 -1.995 -1.236 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2968" "SampleID_6766" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "313.0932757" -2.206 -2.585 -1.828 NA 0.16 -0.659 -1.509 0.191 NA 0.36 0.959
"StudyID_127" "SiteID_2968" "SampleID_6767" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.582 -1.917 -1.296 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2969" "SampleID_6768" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "2326.218131" -2.102 -2.701 -1.502 NA 0.245 0.979 -0.461 2.419 NA 0.588 0.912
"StudyID_127" "SiteID_2969" "SampleID_6769" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.582 -1.888 -1.318 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2970" "SampleID_6770" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "594.255835" -2.218 -2.817 -1.619 NA 0.245 -1.798 -3.462 -0.134 NA 0.68 0.921
"StudyID_127" "SiteID_2970" "SampleID_6771" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.584 -1.959 -1.271 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2971" "SampleID_6772" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "390.6445801" -2.051 -2.406 -1.696 NA 0.145 -1.113 -1.958 -0.267 NA 0.346 0.966
"StudyID_127" "SiteID_2971" "SampleID_6773" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.584 -1.967 -1.264 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2972" "SampleID_6774" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "441.1526113" -2.219 -2.559 -1.879 NA 0.139 1.027 0.293 1.762 NA 0.3 0.973
"StudyID_127" "SiteID_2972" "SampleID_6775" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.584 -1.894 -1.317 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2973" "SampleID_6776" 2 "2017" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "342" -2.045 -2.605 -1.485 NA 0.218 -1.69 -3.094 -0.286 NA 0.546 0.936
"StudyID_127" "SiteID_2973" "SampleID_6777" 2 "2017" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.585 -2.028 -1.225 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2974" "SampleID_6778" 2 "2016" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "677" -1.936 -2.389 -1.482 NA 0.185 -1.218 -2.454 0.019 NA 0.505 0.939
"StudyID_127" "SiteID_2974" "SampleID_6779" 2 "2016" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.589 -1.97 -1.271 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2975" "SampleID_6780" 2 "2018" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "782.536995" -1.817 -2.379 -1.254 NA 0.23 -1.172 -2.523 0.179 NA 0.552 0.898
"StudyID_127" "SiteID_2975" "SampleID_6781" 2 "2018" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.59 -1.996 -1.254 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2976" "SampleID_6782" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "114.0664064" -2.191 -3.057 -1.324 NA 0.337 2.797 1.381 4.213 NA 0.551 0.873
"StudyID_127" "SiteID_2976" "SampleID_6783" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.591 -1.895 -1.329 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2977" "SampleID_6784" 2 "2017" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "225" -2.462 -2.986 -1.938 NA 0.214 1.654 0.637 2.67 NA 0.416 0.949
"StudyID_127" "SiteID_2977" "SampleID_6785" 2 "2017" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.592 -1.887 -1.336 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2978" "SampleID_6786" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "249.3056912" -2.18 -2.858 -1.502 NA 0.277 0.271 -1.044 1.587 NA 0.538 0.897
"StudyID_127" "SiteID_2978" "SampleID_6787" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.592 -1.936 -1.3 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2979" "SampleID_6788" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "356.8556206" -2.109 -2.45 -1.768 NA 0.139 0.111 -0.625 0.847 NA 0.301 0.97
"StudyID_127" "SiteID_2979" "SampleID_6789" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.593 -1.94 -1.299 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2980" "SampleID_6790" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "505.9796107" -2.157 -2.672 -1.641 NA 0.218 -0.827 -1.985 0.332 NA 0.49 0.924
"StudyID_127" "SiteID_2980" "SampleID_6791" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.593 -1.94 -1.299 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2981" "SampleID_6792" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "491.9985337" -2.451 -2.854 -2.047 NA 0.171 0.458 -0.45 1.365 NA 0.384 0.962
"StudyID_127" "SiteID_2981" "SampleID_6793" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.594 -1.89 -1.338 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2982" "SampleID_6794" 2 "2017" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "255" -2.155 -3.333 -0.978 NA 0.481 0.44 -1.844 2.724 NA 0.934 0.732
"StudyID_127" "SiteID_2982" "SampleID_6795" 2 "2017" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.595 -1.935 -1.306 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2983" "SampleID_6796" 2 "2016" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "320.2371217" -2.068 -2.854 -1.283 NA 0.332 -1.261 -3.028 0.506 NA 0.747 0.825
"StudyID_127" "SiteID_2983" "SampleID_6797" 2 "2016" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.595 -1.964 -1.285 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2984" "SampleID_6798" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "854.2418357" -2.044 -2.418 -1.67 NA 0.153 0.018 -0.88 0.917 NA 0.367 0.962
"StudyID_127" "SiteID_2984" "SampleID_6799" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.595 -1.937 -1.304 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2985" "SampleID_6800" 2 "2017" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "10" "1" "769.8724503" -2.178 -3.01 -1.346 NA 0.361 -1.322 -3.448 0.803 NA 0.922 0.797
"StudyID_127" "SiteID_2985" "SampleID_6801" 2 "2017" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.597 -1.918 -1.322 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2986" "SampleID_6802" 2 "2017" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "1354" -1.744 -2.264 -1.224 NA 0.202 -0.487 -1.76 0.785 NA 0.495 0.924
"StudyID_127" "SiteID_2986" "SampleID_6803" 2 "2017" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.597 -2.026 -1.248 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2987" "SampleID_6804" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "162.0316945" -2.054 -2.532 -1.576 NA 0.195 -0.556 -1.483 0.371 NA 0.379 0.94
"StudyID_127" "SiteID_2987" "SampleID_6805" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.598 -1.986 -1.275 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2988" "SampleID_6806" 2 "2016" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "911.8841032" -2.108 -2.724 -1.493 NA 0.26 -0.901 -2.536 0.735 NA 0.692 0.89
"StudyID_127" "SiteID_2988" "SampleID_6807" 2 "2016" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.598 -1.931 -1.314 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2989" "SampleID_6808" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "956.5924" -1.985 -2.388 -1.582 NA 0.165 -0.221 -1.19 0.747 NA 0.396 0.954
"StudyID_127" "SiteID_2989" "SampleID_6809" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.598 -1.955 -1.297 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2990" "SampleID_6810" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "416.2381318" -2.276 -2.888 -1.664 NA 0.259 -0.435 -1.811 0.941 NA 0.582 0.905
"StudyID_127" "SiteID_2990" "SampleID_6811" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.598 -1.926 -1.318 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2991" "SampleID_6812" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "262.628241" -2.088 -2.758 -1.417 NA 0.274 -0.019 -1.466 1.428 NA 0.591 0.891
"StudyID_127" "SiteID_2991" "SampleID_6813" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.598 -1.952 -1.299 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2992" "SampleID_6814" 2 "2015" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "169.9162204" -2.014 -2.563 -1.464 NA 0.225 -0.756 -1.822 0.31 NA 0.436 0.919
"StudyID_127" "SiteID_2992" "SampleID_6815" 2 "2015" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.599 -2 -1.267 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2993" "SampleID_6816" 2 "2016" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "6" "1" "78" -1.77 -3.169 -0.372 NA 0.504 -0.324 -2.79 2.142 NA 0.888 0.694
"StudyID_127" "SiteID_2993" "SampleID_6817" 2 "2016" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.601 -2.087 -1.214 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2994" "SampleID_6818" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "1937.725065" -1.68 -2.617 -0.743 NA 0.365 -0.189 -2.482 2.105 NA 0.892 0.771
"StudyID_127" "SiteID_2994" "SampleID_6819" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.601 -2.004 -1.269 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2995" "SampleID_6820" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "132.0425617" -2.221 -2.551 -1.892 NA 0.135 0.313 -0.326 0.952 NA 0.261 0.975
"StudyID_127" "SiteID_2995" "SampleID_6821" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.602 -1.948 -1.309 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2996" "SampleID_6822" 2 "2018" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "2032.551035" -1.911 -2.902 -0.921 NA 0.405 -0.198 -2.577 2.18 NA 0.972 0.753
"StudyID_127" "SiteID_2996" "SampleID_6823" 2 "2018" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.603 -1.961 -1.301 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2997" "SampleID_6824" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1.35881702" "167.2510569" -2.13 -2.631 -1.628 NA 0.205 -0.223 -1.196 0.75 NA 0.398 0.939
"StudyID_127" "SiteID_2997" "SampleID_6825" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.603 -1.974 -1.292 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2998" "SampleID_6826" 2 "2017" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "157" -1.973 -2.512 -1.434 NA 0.21 0.421 -0.592 1.434 NA 0.394 0.936
"StudyID_127" "SiteID_2998" "SampleID_6827" 2 "2017" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.603 -1.992 -1.28 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_2999" "SampleID_6828" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "419.1446039" -2.02 -2.627 -1.413 NA 0.248 -0.365 -1.759 1.029 NA 0.57 0.903
"StudyID_127" "SiteID_2999" "SampleID_6829" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.604 -1.968 -1.298 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3000" "SampleID_6830" 2 "2017" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "216" -2.063 -2.989 -1.136 NA 0.379 -0.243 -2.04 1.555 NA 0.735 0.804
"StudyID_127" "SiteID_3000" "SampleID_6831" 2 "2017" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.605 -1.98 -1.292 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3001" "SampleID_6832" 2 "2018" "Jun" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "110.964628" -1.96 -2.255 -1.665 NA 0.115 0.598 0.116 1.08 NA 0.187 0.98
"StudyID_127" "SiteID_3001" "SampleID_6833" 2 "2018" "Jun" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.606 -1.999 -1.281 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3002" "SampleID_6834" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "215.8104601" -2.175 -3.153 -1.196 NA 0.4 0.238 -1.661 2.137 NA 0.776 0.803
"StudyID_127" "SiteID_3002" "SampleID_6835" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.606 -1.958 -1.309 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3003" "SampleID_6836" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "589.6159299" -2.078 -2.784 -1.372 NA 0.299 -1.072 -2.949 0.805 NA 0.794 0.856
"StudyID_127" "SiteID_3003" "SampleID_6837" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.607 -1.947 -1.318 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3004" "SampleID_6838" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "275.8297557" -2.315 -2.62 -2.01 NA 0.129 -0.451 -1.136 0.235 NA 0.29 0.976
"StudyID_127" "SiteID_3004" "SampleID_6839" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.61 -1.943 -1.327 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3005" "SampleID_6840" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "109.3272151" -1.975 -3.065 -0.885 NA 0.424 0.778 -1.002 2.559 NA 0.693 0.775
"StudyID_127" "SiteID_3005" "SampleID_6841" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.61 -1.993 -1.291 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3006" "SampleID_6842" 2 "2018" "Sep" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "1" "190.2352774" -2.184 -3.122 -1.246 NA 0.383 0.276 -1.545 2.097 NA 0.744 0.818
"StudyID_127" "SiteID_3006" "SampleID_6843" 2 "2018" "Sep" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.61 -1.961 -1.314 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3007" "SampleID_6844" 2 "2018" "Jul" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "9" "1" "443.6331617" -2.195 -2.654 -1.736 NA 0.194 -0.924 -1.956 0.108 NA 0.436 0.941
"StudyID_127" "SiteID_3007" "SampleID_6845" 2 "2018" "Jul" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.611 -1.967 -1.311 NA NA NA NA NA NA NA NA
"StudyID_127" "SiteID_3008" "SampleID_6846" 2 "2018" "Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "7" "1" "100.5531586" -2.136 -2.472 -1.801 NA 0.13 1.779 1.231 2.327 NA 0.213 0.978
"StudyID_127" "SiteID_3008" "SampleID_6847" 2 "2018" "Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.612 -1.953 -1.323 NA NA NA NA NA NA NA NA
